date_utc,twilight,moon,ra_deg,dec_deg,mag,surf_brt,sub_lon,sub_lat,distance_au,elong_deg,elong_dir
2028-Jul-14 00:00,*,,173.67542,4.03316,-1.819,5.541,193.123205,-1.992153,5.87516895465526,60.5170,/T
2028-Jul-15 00:00,*,,173.81416,3.97087,-1.814,5.540,343.439177,-1.995819,5.88872847908636,59.7152,/T
2028-Jul-16 00:00,*,,173.95445,3.90791,-1.810,5.539,133.754011,-1.999588,5.90217766080191,58.9149,/T
2028-Jul-17 00:00,*,,174.09631,3.84429,-1.806,5.538,284.067737,-2.003459,5.91551286384993,58.1162,/T
2028-Jul-18 00:00,*,,174.23969,3.78002,-1.802,5.538,74.380392,-2.007431,5.92873205072738,57.3189,/T
2028-Jul-19 00:00,*,,174.38458,3.71512,-1.798,5.537,224.692019,-2.011503,5.94183162543176,56.5230,/T
2028-Jul-20 00:00,*,,174.53096,3.64958,-1.794,5.536,15.002646,-2.015675,5.95480949237510,55.7286,/T
2028-Jul-21 00:00,*,,174.67879,3.58344,-1.791,5.536,165.312329,-2.019946,5.96766193891918,54.9356,/T
2028-Jul-22 00:00,*,m,174.82803,3.51670,-1.787,5.535,315.621097,-2.024315,5.98038712130870,54.1440,/T
2028-Jul-23 00:00,*,m,174.97866,3.44938,-1.783,5.534,105.928992,-2.028782,5.99298312229432,53.3537,/T
2028-Jul-24 00:00,*,m,175.13066,3.38148,-1.780,5.533,256.236045,-2.033345,6.00544674217459,52.5649,/T
2028-Jul-25 00:00,*,m,175.28399,3.31302,-1.776,5.532,46.542299,-2.038004,6.01777601858918,51.7773,/T
2028-Jul-26 00:00,*,m,175.43865,3.24400,-1.773,5.532,196.847796,-2.042758,6.02996781360229,50.9911,/T
2028-Jul-27 00:00,*,m,175.59461,3.17444,-1.769,5.531,347.152567,-2.047605,6.04202074932854,50.2063,/T
2028-Jul-28 00:00,*,m,175.75186,3.10433,-1.766,5.530,137.456664,-2.052546,6.05393158307556,49.4227,/T
2028-Jul-29 00:00,*,m,175.91037,3.03370,-1.762,5.529,287.760119,-2.057578,6.06569944519757,48.6403,/T
2028-Jul-30 00:00,*,m,176.07011,2.96256,-1.759,5.529,78.062968,-2.062699,6.07732305186989,47.8592,/T
2028-Jul-31 00:00,*,m,176.23108,2.89090,-1.756,5.528,228.365231,-2.067908,6.08880041652795,47.0792,/T
2028-Aug-01 00:00,*,m,176.39324,2.81875,-1.753,5.527,18.666950,-2.073204,6.10013009366532,46.3004,/T
2028-Aug-02 00:00,*,m,176.55656,2.74611,-1.750,5.526,168.968153,-2.078586,6.11130969171316,45.5227,/T
2028-Aug-03 00:00,*,m,176.72103,2.67299,-1.747,5.525,319.268868,-2.084050,6.12233838922104,44.7460,/T
2028-Aug-04 00:00,*,m,176.88661,2.59942,-1.744,5.525,109.569137,-2.089598,6.13321315047412,43.9704,/T
2028-Aug-05 00:00,*,m,177.05328,2.52539,-1.741,5.524,259.868984,-2.095226,6.14393345750472,43.1957,/T
2028-Aug-06 00:00,*,,177.22101,2.45092,-1.738,5.523,50.168444,-2.100933,6.15449796710964,42.4219,/T
2028-Aug-07 00:00,*,,177.38980,2.37601,-1.735,5.522,200.467530,-2.106717,6.16490519766374,41.6490,/T
2028-Aug-08 00:00,*,,177.55963,2.30067,-1.733,5.522,350.766280,-2.112578,6.17515347640982,40.8770,/T
2028-Aug-09 00:00,*,,177.73048,2.22490,-1.730,5.521,141.064717,-2.118515,6.18524058914951,40.1057,/T
2028-Aug-10 00:00,*,,177.90235,2.14872,-1.727,5.520,291.362868,-2.124525,6.19516565267941,39.3352,/T
2028-Aug-11 00:00,C,,178.07522,2.07213,-1.725,5.519,81.660768,-2.130609,6.20492549986400,38.5655,/T
2028-Aug-12 00:00,C,,178.24906,1.99513,-1.722,5.519,231.958445,-2.136764,6.21451952877970,37.7964,/T
2028-Aug-13 00:00,C,,178.42387,1.91775,-1.720,5.518,22.255931,-2.142990,6.22394605389854,37.0280,/T
2028-Aug-14 00:00,C,,178.59964,1.83997,-1.718,5.517,172.553239,-2.149286,6.23320383214071,36.2602,/T
2028-Aug-15 00:00,C,,178.77634,1.76181,-1.715,5.516,322.850405,-2.155651,6.24229071175306,35.4931,/T
2028-Aug-16 00:00,C,,178.95395,1.68328,-1.713,5.516,113.147454,-2.162084,6.25120448028070,34.7265,/T
2028-Aug-17 00:00,C,,179.13247,1.60439,-1.711,5.515,263.444416,-2.168584,6.25994390689899,33.9604,/T
2028-Aug-18 00:00,C,,179.31185,1.52515,-1.709,5.514,53.741326,-2.175152,6.26850562145523,33.1949,/T
2028-Aug-19 00:00,C,,179.49207,1.44558,-1.706,5.514,204.038218,-2.181786,6.27688873653091,32.4300,/T
2028-Aug-20 00:00,C,,179.67310,1.36569,-1.704,5.513,354.335128,-2.188485,6.28509124996893,31.6655,/T
2028-Aug-21 00:00,C,,179.85492,1.28549,-1.702,5.512,144.632075,-2.195249,6.29311227203799,30.9015,/T
2028-Aug-22 00:00,C,m,180.03751,1.20499,-1.700,5.512,294.929100,-2.202077,6.30094954451432,30.1380,/T
2028-Aug-23 00:00,C,m,180.22087,1.12419,-1.699,5.511,85.226231,-2.208968,6.30860148608891,29.3750,/T
2028-Aug-24 00:00,C,m,180.40498,1.04311,-1.697,5.511,235.523500,-2.215920,6.31606729060912,28.6125,/T
2028-Aug-25 00:00,C,m,180.58982,0.96174,-1.695,5.510,25.820942,-2.222933,6.32334451756211,27.8505,/T
2028-Aug-26 00:00,C,m,180.77537,0.88011,-1.693,5.509,176.118589,-2.230006,6.33043304370714,27.0889,/T
2028-Aug-27 00:00,C,m,180.96161,0.79823,-1.691,5.509,326.416473,-2.237137,6.33733172039235,26.3277,/T
2028-Aug-28 00:00,C,m,181.14851,0.71610,-1.690,5.508,116.714605,-2.244323,6.34404091462051,25.5669,/T
2028-Aug-29 00:00,C,m,181.33605,0.63373,-1.688,5.508,267.013020,-2.251565,6.35055898234225,24.8065,/T
2028-Aug-30 00:00,C,m,181.52421,0.55114,-1.687,5.507,57.311733,-2.258860,6.35688528707004,24.0464,/T
2028-Aug-31 00:00,N,m,181.71297,0.46833,-1.685,5.507,207.610773,-2.266207,6.36301930047150,23.2867,/T
2028-Sep-01 00:00,N,m,181.90231,0.38531,-1.684,5.506,357.910161,-2.273604,6.36895912884700,22.5272,/T
2028-Sep-02 00:00,N,m,182.09220,0.30210,-1.682,5.506,148.209925,-2.281051,6.37470457146771,21.7680,/T
2028-Sep-03 00:00,N,m,182.28263,0.21871,-1.681,5.505,298.510094,-2.288546,6.38025445416373,21.0090,/T
2028-Sep-04 00:00,N,m,182.47360,0.13513,-1.680,5.505,88.810676,-2.296088,6.38560932109630,20.2501,/T
2028-Sep-05 00:00,N,m,182.66507,0.05138,-1.679,5.504,239.111700,-2.303675,6.39076725908999,19.4915,/T
2028-Sep-06 00:00,N,m,182.85706,-0.03254,-1.677,5.504,29.413179,-2.311307,6.39572774303662,18.7329,/T
2028-Sep-07 00:00,N,,183.04954,-0.11662,-1.676,5.503,179.715145,-2.318982,6.40048985395483,17.9745,/T
2028-Sep-08 00:00,N,,183.24252,-0.20086,-1.675,5.503,330.017612,-2.326700,6.40505185562426,17.2162,/T
2028-Sep-09 00:00,N,,183.43595,-0.28525,-1.674,5.503,120.320615,-2.334460,6.40941311147535,16.4580,/T
2028-Sep-10 00:00,N,,183.62984,-0.36977,-1.673,5.502,270.624178,-2.342261,6.41357232604922,15.6998,/T
2028-Sep-11 00:00,N,,183.82417,-0.45443,-1.672,5.502,60.928314,-2.350102,6.41753006169989,14.9417,/T
2028-Sep-12 00:00,N,,184.01892,-0.53921,-1.671,5.502,211.233051,-2.357983,6.42128421915336,14.1836,/T
2028-Sep-13 00:00,N,,184.21407,-0.62411,-1.670,5.501,1.538405,-2.365901,6.42483437873276,13.4256,/T
2028-Sep-14 00:00,N,,184.40960,-0.70911,-1.670,5.501,151.844408,-2.373859,6.42817927054713,12.6677,/T
2028-Sep-15 00:00,N,,184.60550,-0.79420,-1.669,5.501,302.151076,-2.381853,6.43131739998930,11.9099,/T
2028-Sep-16 00:00,N,,184.80172,-0.87936,-1.668,5.501,92.458447,-2.389885,6.43424769264530,11.1522,/T
2028-Sep-17 00:00,N,,184.99826,-0.96459,-1.668,5.500,242.766550,-2.397954,6.43696886120455,10.3948,/T
2028-Sep-18 00:00,N,,185.19508,-1.04988,-1.667,5.500,33.075403,-2.406059,6.43948152185332,9.6378,/T
2028-Sep-19 00:00,A,,185.39218,-1.13521,-1.666,5.500,183.385038,-2.414198,6.44178374528843,8.8813,/T
2028-Sep-20 00:00,A,,185.58955,-1.22058,-1.666,5.500,333.695473,-2.422372,6.44387559029906,8.1255,/T
2028-Sep-21 00:00,A,,185.78718,-1.30598,-1.665,5.500,124.006745,-2.430579,6.44575607969403,7.3708,/T
2028-Sep-22 00:00,A,m,185.98505,-1.39142,-1.665,5.499,274.318867,-2.438819,6.44742477363907,6.6176,/T
2028-Sep-23 00:00,A,m,186.18314,-1.47687,-1.665,5.499,64.631879,-2.447089,6.44888105805261,5.8666,/T
2028-Sep-24 00:00,A,m,186.38141,-1.56232,-1.664,5.499,214.945803,-2.455389,6.45012464950537,5.1188,/T
2028-Sep-25 00:00,A,m,186.57985,-1.64776,-1.664,5.499,5.260659,-2.463718,6.45115697755553,4.3760,/T
2028-Sep-26 00:00,A,m,186.77844,-1.73318,-1.664,5.499,155.576464,-2.472073,6.45197704277413,3.6416,/T
2028-Sep-27 00:00,A,m,186.97714,-1.81856,-1.664,5.499,305.893236,-2.480454,6.45258568045990,2.9221,/T
2028-Sep-28 00:00,A,m,187.17595,-1.90390,-1.664,5.499,96.211000,-2.488859,6.45298227985395,2.2323,/T
2028-Sep-29 00:00,A,m,187.37485,-1.98919,-1.663,5.499,246.529763,-2.497288,6.45316714319638,1.6114,/T
2028-Sep-30 00:00,A,m,187.57379,-2.07438,-1.663,5.499,36.849560,-2.505739,6.45313955552974,1.1751,/T
2028-Oct-01 00:00,A,m,187.77273,-2.15953,-1.663,5.499,187.170406,-2.514211,6.45289951794706,1.1569,/T
2028-Oct-02 00:00,A,m,187.97173,-2.24466,-1.664,5.499,337.492320,-2.522703,6.45244834018171,1.5720,/L
2028-Oct-03 00:00,A,m,188.17078,-2.32970,-1.664,5.499,127.815316,-2.531214,6.45178520651802,2.1868,/L
2028-Oct-04 00:00,A,m,188.36985,-2.41464,-1.664,5.499,278.139408,-2.539744,6.45091087979938,2.8764,/L
2028-Oct-05 00:00,A,m,188.56892,-2.49949,-1.664,5.499,68.464620,-2.548290,6.44982451211994,3.5984,/L
2028-Oct-06 00:00,A,m,188.76799,-2.58424,-1.665,5.499,218.790960,-2.556854,6.44852655848428,4.3371,/L
2028-Oct-07 00:00,,m,188.96703,-2.66888,-1.665,5.500,9.118458,-2.565433,6.44701579998585,5.0855,/L
2028-Oct-08 00:00,,,189.16603,-2.75340,-1.666,5.500,159.447135,-2.574028,6.44529219048807,5.8402,/L
2028-Oct-09 00:00,,,189.36497,-2.83780,-1.666,5.500,309.777011,-2.582638,6.44335658059489,6.5993,/L
2028-Oct-10 00:00,,,189.56383,-2.92206,-1.667,5.500,100.108102,-2.591263,6.44120823487379,7.3617,/L
2028-Oct-11 00:00,,,189.76258,-3.00618,-1.667,5.500,250.440425,-2.599901,6.43884766524502,8.1268,/L
2028-Oct-12 00:00,,,189.96121,-3.09014,-1.668,5.500,40.774009,-2.608553,6.43627384629243,8.8940,/L
2028-Oct-13 00:00,,,190.15969,-3.17394,-1.669,5.500,191.108863,-2.617218,6.43348740295597,9.6632,/L
2028-Oct-14 00:00,,,190.35799,-3.25755,-1.669,5.501,341.445026,-2.625897,6.43048685936527,10.4340,/L
2028-Oct-15 00:00,,,190.55611,-3.34097,-1.670,5.501,131.782518,-2.634588,6.42727241196123,11.2063,/L
2028-Oct-16 00:00,,,190.75400,-3.42419,-1.671,5.501,282.121370,-2.643290,6.42384481763074,11.9801,/L
2028-Oct-17 00:00,,,190.95166,-3.50719,-1.672,5.502,72.461596,-2.652005,6.42020403454065,12.7552,/L
2028-Oct-18 00:00,,,191.14909,-3.58998,-1.673,5.502,222.803223,-2.660729,6.41635094387401,13.5316,/L
2028-Oct-19 00:00,,,191.34626,-3.67255,-1.674,5.502,13.146275,-2.669464,6.41228522950098,14.3092,/L
2028-Oct-20 00:00,,,191.54315,-3.75488,-1.675,5.503,163.490766,-2.678206,6.40800849231029,15.0880,/L
2028-Oct-21 00:00,,,191.73974,-3.83697,-1.676,5.503,313.836726,-2.686957,6.40351998285387,15.8679,/L
2028-Oct-22 00:00,,m,191.93600,-3.91881,-1.677,5.503,104.184175,-2.695713,6.39882093974413,16.6489,/L
2028-Oct-23 00:00,,m,192.13189,-4.00037,-1.678,5.504,254.533141,-2.704475,6.39391265897911,17.4310,/L
2028-Oct-24 00:00,,m,192.32739,-4.08165,-1.679,5.504,44.883628,-2.713241,6.38879623801932,18.2143,/L
2028-Oct-25 00:00,,m,192.52248,-4.16264,-1.681,5.505,195.235658,-2.722010,6.38347297582625,18.9986,/L
2028-Oct-26 00:00,,m,192.71714,-4.24333,-1.682,5.505,345.589247,-2.730780,6.37794311980190,19.7840,/L
2028-Oct-27 00:00,,m,192.91134,-4.32371,-1.683,5.505,135.944406,-2.739551,6.37220864727047,20.5705,/L
2028-Oct-28 00:00,,m,193.10508,-4.40377,-1.685,5.506,286.301158,-2.748323,6.36626891842961,21.3581,/L
2028-Oct-29 00:00,,m,193.29834,-4.48351,-1.686,5.506,76.659519,-2.757093,6.36012535130963,22.1468,/L
2028-Oct-30 00:00,,m,193.49108,-4.56291,-1.688,5.507,227.019518,-2.765862,6.35377896344253,22.9367,/L
2028-Oct-31 00:00,,m,193.68331,-4.64197,-1.690,5.508,17.381155,-2.774628,6.34723126856221,23.7278,/L
2028-Nov-01 00:00,,m,193.87500,-4.72068,-1.691,5.508,167.744454,-2.783391,6.34048336021301,24.5201,/L
2028-Nov-02 00:00,,m,194.06614,-4.79904,-1.693,5.509,318.109426,-2.792150,6.33353568110913,25.3136,/L
2028-Nov-03 00:00,,m,194.25672,-4.87704,-1.695,5.509,108.476084,-2.800905,6.32639019280030,26.1084,/L
2028-Nov-04 00:00,,m,194.44671,-4.95467,-1.697,5.510,258.844448,-2.809655,6.31904626270366,26.9044,/L
2028-Nov-05 00:00,,m,194.63610,-5.03193,-1.698,5.511,49.214536,-2.818400,6.31150526547103,27.7017,/L
2028-Nov-06 00:00,,,194.82486,-5.10879,-1.700,5.511,199.586377,-2.827140,6.30376780439624,28.5004,/L
2028-Nov-07 00:00,,,195.01296,-5.18525,-1.702,5.512,349.959975,-2.835874,6.29583561354866,29.3004,/L
2028-Nov-08 00:00,,,195.20037,-5.26131,-1.704,5.512,140.335356,-2.844602,6.28770939087311,30.1018,/L
2028-Nov-09 00:00,,,195.38707,-5.33694,-1.706,5.513,290.712532,-2.853323,6.27938966470550,30.9046,/L
2028-Nov-10 00:00,,,195.57304,-5.41214,-1.709,5.514,81.091526,-2.862038,6.27087819224468,31.7089,/L
2028-Nov-11 00:00,,,195.75825,-5.48689,-1.711,5.514,231.472357,-2.870747,6.26217444995789,32.5146,/L
2028-Nov-12 00:00,,,195.94268,-5.56119,-1.713,5.515,21.855050,-2.879449,6.25327984321976,33.3219,/L
2028-Nov-13 00:00,,,196.12630,-5.63502,-1.715,5.516,172.239642,-2.888144,6.24419492213768,34.1306,/L
2028-Nov-14 00:00,,,196.30910,-5.70838,-1.718,5.517,322.626140,-2.896830,6.23492210063252,34.9408,/L
2028-Nov-15 00:00,,,196.49106,-5.78126,-1.720,5.517,113.014576,-2.905509,6.22546240198336,35.7526,/L
2028-Nov-16 00:00,,,196.67215,-5.85364,-1.723,5.518,263.404963,-2.914178,6.21581735087631,36.5658,/L
2028-Nov-17 00:00,,,196.85234,-5.92553,-1.725,5.519,53.797326,-2.922836,6.20598942630142,37.3806,/L
2028-Nov-18 00:00,,,197.03161,-5.99691,-1.728,5.520,204.191679,-2.931483,6.19597934260033,38.1970,/L
2028-Nov-19 00:00,,,197.20992,-6.06776,-1.731,5.520,354.588045,-2.940117,6.18578943834447,39.0148,/L
2028-Nov-20 00:00,,m,197.38723,-6.13808,-1.733,5.521,144.986452,-2.948738,6.17542106815315,39.8341,/L
2028-Nov-21 00:00,,m,197.56351,-6.20785,-1.736,5.522,295.386906,-2.957345,6.16487777308800,40.6550,/L
2028-Nov-22 00:00,,m,197.73873,-6.27705,-1.739,5.523,85.789427,-2.965935,6.15416111814576,41.4775,/L
2028-Nov-23 00:00,,m,197.91287,-6.34569,-1.742,5.523,236.194022,-2.974508,6.14327344579107,42.3015,/L
2028-Nov-24 00:00,,m,198.08591,-6.41375,-1.745,5.524,26.600710,-2.983064,6.13221737606110,43.1270,/L
2028-Nov-25 00:00,,m,198.25783,-6.48123,-1.748,5.525,177.009497,-2.991601,6.12099414253225,43.9542,/L
2028-Nov-26 00:00,,m,198.42861,-6.54812,-1.751,5.526,327.420404,-3.000119,6.10960599902268,44.7829,/L
2028-Nov-27 00:00,,m,198.59823,-6.61441,-1.754,5.527,117.833455,-3.008618,6.09805417540667,45.6133,/L
2028-Nov-28 00:00,,m,198.76666,-6.68009,-1.758,5.527,268.248655,-3.017096,6.08634230557396,46.4453,/L
2028-Nov-29 00:00,,m,198.93389,-6.74515,-1.761,5.528,58.666024,-3.025552,6.07447175050471,47.2790,/L
2028-Nov-30 00:00,,m,199.09989,-6.80960,-1.764,5.529,209.085569,-3.033988,6.06244503925047,48.1144,/L
2028-Dec-01 00:00,,m,199.26464,-6.87342,-1.768,5.530,359.507309,-3.042400,6.05026447943966,48.9516,/L
2028-Dec-02 00:00,,m,199.42812,-6.93661,-1.771,5.531,149.931250,-3.050791,6.03793162415540,49.7905,/L
2028-Dec-03 00:00,,m,199.59030,-6.99915,-1.775,5.531,300.357415,-3.059159,6.02544846944747,50.6311,/L
2028-Dec-04 00:00,,m,199.75115,-7.06103,-1.778,5.532,90.785827,-3.067505,6.01281615693085,51.4736,/L
2028-Dec-05 00:00,,,199.91063,-7.12225,-1.782,5.533,241.216498,-3.075828,6.00003831857122,52.3180,/L
2028-Dec-06 00:00,,,200.06871,-7.18278,-1.786,5.534,31.649450,-3.084128,5.98711621934190,53.1643,/L
2028-Dec-07 00:00,,,200.22536,-7.24263,-1.790,5.535,182.084690,-3.092404,5.97405260770010,54.0125,/L
2028-Dec-08 00:00,,,200.38054,-7.30177,-1.794,5.535,332.522248,-3.100657,5.96084958833864,54.8627,/L
2028-Dec-09 00:00,,,200.53425,-7.36019,-1.798,5.536,122.962126,-3.108886,5.94750924557636,55.7148,/L
2028-Dec-10 00:00,,,200.68645,-7.41790,-1.802,5.537,273.404356,-3.117090,5.93403356581375,56.5690,/L
2028-Dec-11 00:00,,,200.83712,-7.47487,-1.806,5.538,63.848962,-3.125271,5.92042407025075,57.4252,/L
2028-Dec-12 00:00,,,200.98623,-7.53111,-1.810,5.538,214.295963,-3.133426,5.90668480226404,58.2835,/L
2028-Dec-13 00:00,,,201.13374,-7.58660,-1.814,5.539,4.745380,-3.141555,5.89281764343845,59.1439,/L
2028-Dec-14 00:00,,,201.27964,-7.64133,-1.819,5.540,155.197225,-3.149656,5.87882623430543,60.0063,/L
2028-Dec-15 00:00,,,201.42388,-7.69530,-1.823,5.541,305.651524,-3.157730,5.86471326955146,60.8708,/L
2028-Dec-16 00:00,,,201.56644,-7.74849,-1.827,5.541,96.108278,-3.165773,5.85048212856926,61.7374,/L
2028-Dec-17 00:00,,,201.70727,-7.80089,-1.832,5.542,246.567514,-3.173786,5.83613546626000,62.6061,/L
2028-Dec-18 00:00,,,201.84633,-7.85250,-1.836,5.543,37.029250,-3.181768,5.82167579303048,63.4769,/L
2028-Dec-19 00:00,,m,201.98358,-7.90328,-1.841,5.543,187.493502,-3.189716,5.80710781066496,64.3499,/L
2028-Dec-20 00:00,,m,202.11900,-7.95325,-1.846,5.544,337.960280,-3.197631,5.79243420442053,65.2249,/L
2028-Dec-21 00:00,,m,202.25255,-8.00238,-1.851,5.545,128.429592,-3.205509,5.77765929912126,66.1020,/L
2028-Dec-22 00:00,,m,202.38421,-8.05067,-1.856,5.545,278.901456,-3.213351,5.76278604329926,66.9813,/L
2028-Dec-23 00:00,,m,202.51397,-8.09812,-1.861,5.546,69.375865,-3.221156,5.74781851449714,67.8627,/L
2028-Dec-24 00:00,,m,202.64180,-8.14471,-1.866,5.546,219.852842,-3.228922,5.73275934612985,68.7462,/L
2028-Dec-25 00:00,,m,202.76767,-8.19045,-1.871,5.547,10.332397,-3.236649,5.71761132044307,69.6319,/L
2028-Dec-26 00:00,,m,202.89156,-8.23532,-1.876,5.547,160.814545,-3.244336,5.70237894391258,70.5198,/L
2028-Dec-27 00:00,,m,203.01344,-8.27931,-1.881,5.548,311.299292,-3.251982,5.68706505915444,71.4099,/L
2028-Dec-28 00:00,,m,203.13329,-8.32243,-1.886,5.548,101.786644,-3.259586,5.67167396364353,72.3023,/L
2028-Dec-29 00:00,,m,203.25108,-8.36467,-1.892,5.549,252.276617,-3.267149,5.65620836956996,73.1969,/L
2028-Dec-30 00:00,,m,203.36679,-8.40601,-1.897,5.549,42.769204,-3.274668,5.64067254410483,74.0938,/L
2028-Dec-31 00:00,,m,203.48039,-8.44646,-1.903,5.550,193.264425,-3.282144,5.62506875545425,74.9929,/L
2029-Jan-01 00:00,,m,203.59185,-8.48600,-1.908,5.550,343.762290,-3.289577,5.60939978143981,75.8944,/L
2029-Jan-02 00:00,,m,203.70112,-8.52462,-1.914,5.551,134.262821,-3.296966,5.59366962844679,76.7983,/L
2029-Jan-03 00:00,,,203.80817,-8.56230,-1.919,5.551,284.766023,-3.304311,5.57788120322854,77.7047,/L
2029-Jan-04 00:00,,,203.91297,-8.59904,-1.925,5.551,75.271909,-3.311610,5.56203866248209,78.6134,/L
2029-Jan-05 00:00,,,204.01548,-8.63482,-1.931,5.552,225.780496,-3.318865,5.54614465782231,79.5247,/L
2029-Jan-06 00:00,,,204.11571,-8.66965,-1.937,5.552,16.291786,-3.326073,5.53020386645077,80.4385,/L
2029-Jan-07 00:00,,,204.21360,-8.70350,-1.943,5.552,166.805800,-3.333234,5.51421873964555,81.3548,/L
2029-Jan-08 00:00,,,204.30916,-8.73639,-1.949,5.553,317.322548,-3.340347,5.49819275952178,82.2737,/L
2029-Jan-09 00:00,,,204.40233,-8.76829,-1.955,5.553,107.842058,-3.347412,5.48213025428034,83.1952,/L
2029-Jan-10 00:00,,,204.49309,-8.79920,-1.961,5.553,258.364330,-3.354425,5.46603520939032,84.1194,/L
2029-Jan-11 00:00,,,204.58140,-8.82911,-1.967,5.553,48.889377,-3.361387,5.44991256533182,85.0461,/L
2029-Jan-12 00:00,,,204.66724,-8.85802,-1.974,5.553,199.417211,-3.368294,5.43376590089525,85.9756,/L
2029-Jan-13 00:00,,,204.75056,-8.88592,-1.980,5.554,349.947826,-3.375145,5.41760096912664,86.9076,/L
2029-Jan-14 00:00,,,204.83134,-8.91280,-1.986,5.554,140.481232,-3.381938,5.40142098541009,87.8423,/L
2029-Jan-15 00:00,,,204.90955,-8.93864,-1.993,5.554,291.017431,-3.388673,5.38523036265983,88.7796,/L
2029-Jan-16 00:00,,,204.98514,-8.96344,-1.999,5.554,81.556441,-3.395346,5.36903367606430,89.7196,/L
2029-Jan-17 00:00,,m,205.05811,-8.98719,-2.006,5.554,232.098252,-3.401956,5.35283568682003,90.6622,/L
2029-Jan-18 00:00,,m,205.12841,-9.00989,-2.013,5.554,22.642869,-3.408502,5.33664151676554,91.6075,/L
2029-Jan-19 00:00,,m,205.19604,-9.03152,-2.019,5.554,173.190292,-3.414982,5.32045503966373,92.5554,/L
2029-Jan-20 00:00,,m,205.26097,-9.05210,-2.026,5.553,323.740509,-3.421393,5.30428221157088,93.5059,/L
2029-Jan-21 00:00,,m,205.32321,-9.07161,-2.033,5.553,114.293523,-3.427734,5.28812630093754,94.4591,/L
2029-Jan-22 00:00,,m,205.38273,-9.09006,-2.039,5.553,264.849324,-3.434005,5.27199189484596,95.4149,/L
2029-Jan-23 00:00,,m,205.43949,-9.10743,-2.046,5.553,55.407928,-3.440204,5.25588318841636,96.3734,/L
2029-Jan-24 00:00,,m,205.49351,-9.12373,-2.053,5.553,205.969317,-3.446329,5.23980520180902,97.3345,/L
2029-Jan-25 00:00,,m,205.54474,-9.13895,-2.060,5.553,356.533493,-3.452379,5.22376279356111,98.2983,/L
2029-Jan-26 00:00,,m,205.59318,-9.15309,-2.067,5.552,147.100446,-3.458352,5.20775987966086,99.2648,/L
2029-Jan-27 00:00,,m,205.63881,-9.16614,-2.074,5.552,297.670165,-3.464247,5.19180226855515,100.2339,/L
2029-Jan-28 00:00,,m,205.68161,-9.17812,-2.081,5.552,88.242641,-3.470063,5.17589312124954,101.2058,/L
2029-Jan-29 00:00,,m,205.72157,-9.18900,-2.088,5.551,238.817863,-3.475800,5.16003691120595,102.1803,/L
2029-Jan-30 00:00,,m,205.75865,-9.19877,-2.095,5.551,29.395843,-3.481455,5.14423721751318,103.1577,/L
2029-Jan-31 00:00,,m,205.79283,-9.20744,-2.103,5.550,179.976561,-3.487028,5.12849903269309,104.1377,/L
2029-Feb-01 00:00,,,205.82410,-9.21500,-2.110,5.550,330.560020,-3.492518,5.11282670976155,105.1206,/L
2029-Feb-02 00:00,,,205.85245,-9.22144,-2.117,5.549,121.146209,-3.497923,5.09722414484235,106.1063,/L
2029-Feb-03 00:00,,,205.87787,-9.22676,-2.124,5.549,271.735120,-3.503241,5.08169697952436,107.0949,/L
2029-Feb-04 00:00,,,205.90037,-9.23096,-2.132,5.548,62.326742,-3.508471,5.06624864300220,108.0863,/L
2029-Feb-05 00:00,,,205.91992,-9.23405,-2.139,5.548,212.921064,-3.513611,5.05088400501044,109.0806,/L
2029-Feb-06 00:00,,,205.93652,-9.23602,-2.146,5.547,3.518095,-3.518660,5.03560688033574,110.0778,/L
2029-Feb-07 00:00,,,205.95015,-9.23687,-2.153,5.547,154.117810,-3.523613,5.02042317737205,111.0779,/L
2029-Feb-08 00:00,,,205.96078,-9.23659,-2.161,5.546,304.720207,-3.528470,5.00533780655381,112.0809,/L
2029-Feb-09 00:00,,,205.96841,-9.23519,-2.168,5.545,95.325259,-3.533226,4.99035569964853,113.0868,/L
2029-Feb-10 00:00,,,205.97301,-9.23266,-2.175,5.544,245.932951,-3.537880,4.97548310994078,114.0955,/L
2029-Feb-11 00:00,,,205.97460,-9.22900,-2.183,5.544,36.543251,-3.542429,4.96072438082756,115.1072,/L
2029-Feb-12 00:00,,,205.97316,-9.22421,-2.190,5.543,187.156133,-3.546870,4.94608496444482,116.1216,/L
2029-Feb-13 00:00,,,205.96869,-9.21830,-2.197,5.542,337.771588,-3.551201,4.93156885904129,117.1389,/L
2029-Feb-14 00:00,A,,205.96119,-9.21125,-2.205,5.541,128.389576,-3.555419,4.91718238368729,118.1590,/L
2029-Feb-15 00:00,A,m,205.95066,-9.20308,-2.212,5.540,279.010076,-3.559522,4.90293030320907,119.1819,/L
2029-Feb-16 00:00,A,m,205.93712,-9.19379,-2.219,5.540,69.633045,-3.563508,4.88881769315544,120.2074,/L
2029-Feb-17 00:00,A,m,205.92057,-9.18339,-2.226,5.539,220.258457,-3.567373,4.87485035379724,121.2357,/L
2029-Feb-18 00:00,A,m,205.90105,-9.17189,-2.233,5.538,10.886261,-3.571116,4.86103257455950,122.2667,/L
2029-Feb-19 00:00,A,m,205.87857,-9.15929,-2.241,5.537,161.516421,-3.574735,4.84736936598472,123.3003,/L
2029-Feb-20 00:00,A,m,205.85313,-9.14561,-2.248,5.536,312.148911,-3.578229,4.83386411501022,124.3365,/L
