date_utc,twilight,moon,ra_deg,dec_deg,mag,surf_brt,sub_lon,sub_lat,distance_au,elong_deg,elong_dir
2020-Jan-01 00:00,,m,293.11467,-21.68433,0.591,6.202,87.281985,28.187725,10.9964202778605,11.3873,/T
2020-Jan-02 00:00,,m,293.23932,-21.66721,0.587,6.198,177.938020,28.153232,10.9995201220731,10.4850,/T
2020-Jan-03 00:00,,m,293.36416,-21.64995,0.583,6.193,268.595095,28.118552,11.0023614378338,9.5829,/T
2020-Jan-04 00:00,,m,293.48919,-21.63257,0.578,6.188,359.253232,28.083690,11.0049439262375,8.6811,/T
2020-Jan-05 00:00,,m,293.61439,-21.61505,0.572,6.181,89.912453,28.048652,11.0072673956935,7.7796,/T
2020-Jan-06 00:00,,m,293.73973,-21.59741,0.564,6.173,180.572779,28.013444,11.0093316404074,6.8783,/T
2020-Jan-07 00:00,,m,293.86521,-21.57964,0.556,6.165,271.234230,27.978070,11.0111365880931,5.9772,/T
2020-Jan-08 00:00,,m,293.99081,-21.56176,0.545,6.154,1.896825,27.942538,11.0126821713683,5.0764,/T
2020-Jan-09 00:00,,m,294.11650,-21.54376,0.533,6.142,92.560583,27.906852,11.0139682721221,4.1757,/T
2020-Jan-10 00:00,,m,294.24227,-21.52566,0.519,6.127,183.225524,27.871018,11.0149947440801,3.2753,/T
2020-Jan-11 00:00,,m,294.36809,-21.50745,0.501,6.109,273.891666,27.835044,11.0157614401600,2.3750,/T
2020-Jan-12 00:00,,m,294.49394,-21.48914,0.480,6.088,4.559029,27.798934,11.0162681608959,1.4750,/T
2020-Jan-13 00:00,,,294.61989,-21.47072,0.455,6.063,95.227630,27.762694,11.0165147240141,0.5757,/T
2020-Jan-14 00:00,,,294.74507,-21.45230,0.449,6.057,185.897491,27.726331,11.0165008296725,0.3283,/L
2020-Jan-15 00:00,,,294.87110,-21.43371,0.476,6.085,276.568631,27.689851,11.0162261854003,1.2265,/L
2020-Jan-16 00:00,,,294.99683,-21.41502,0.500,6.108,7.241072,27.653260,11.0156905756744,2.1262,/L
2020-Jan-17 00:00,,,295.12246,-21.39625,0.519,6.128,97.914833,27.616563,11.0148937823406,3.0261,/L
2020-Jan-18 00:00,,,295.24800,-21.37739,0.535,6.144,188.589935,27.579768,11.0138356636512,3.9260,/L
2020-Jan-19 00:00,,,295.37343,-21.35844,0.549,6.158,279.266399,27.542880,11.0125161406639,4.8260,/L
2020-Jan-20 00:00,,,295.49875,-21.33941,0.561,6.170,9.944247,27.505907,11.0109352443532,5.7260,/L
2020-Jan-21 00:00,,,295.62392,-21.32030,0.571,6.181,100.623497,27.468854,11.0090931770983,6.6261,/L
2020-Jan-22 00:00,,,295.74893,-21.30113,0.579,6.190,191.304171,27.431730,11.0069902501839,7.5262,/L
2020-Jan-23 00:00,,,295.87374,-21.28190,0.587,6.198,281.986286,27.394541,11.0046268056670,8.4262,/L
2020-Jan-24 00:00,,,295.99833,-21.26262,0.593,6.205,12.669863,27.357294,11.0020033625282,9.3264,/L
2020-Jan-25 00:00,,,296.12267,-21.24328,0.599,6.211,103.354919,27.319998,10.9991204898861,10.2265,/L
2020-Jan-26 00:00,,,296.24674,-21.22389,0.604,6.217,194.041471,27.282660,10.9959789021981,11.1266,/L
2020-Jan-27 00:00,,,296.37051,-21.20445,0.608,6.222,284.729537,27.245287,10.9925793802978,12.0267,/L
2020-Jan-28 00:00,,m,296.49396,-21.18497,0.612,6.227,15.419134,27.207889,10.9889227645743,12.9268,/L
2020-Jan-29 00:00,,m,296.61708,-21.16545,0.616,6.231,106.110280,27.170472,10.9850100454691,13.8269,/L
2020-Jan-30 00:00,,m,296.73985,-21.14589,0.619,6.235,196.802987,27.133045,10.9808423876908,14.7270,/L
2020-Jan-31 00:00,,m,296.86225,-21.12630,0.622,6.239,287.497273,27.095616,10.9764210142527,15.6270,/L
2020-Feb-01 00:00,,m,296.98426,-21.10667,0.625,6.243,18.193150,27.058191,10.9717472831180,16.5271,/L
2020-Feb-02 00:00,,m,297.10586,-21.08702,0.627,6.246,108.890631,27.020780,10.9668226232134,17.4272,/L
2020-Feb-03 00:00,,m,297.22705,-21.06735,0.629,6.249,199.589730,26.983389,10.9616485773891,18.3273,/L
2020-Feb-04 00:00,,m,297.34780,-21.04767,0.632,6.253,290.290456,26.946025,10.9562268369560,19.2274,/L
2020-Feb-05 00:00,,m,297.46809,-21.02797,0.634,6.256,20.992821,26.908697,10.9505590663049,20.1276,/L
2020-Feb-06 00:00,,m,297.58791,-21.00827,0.635,6.259,111.696833,26.871411,10.9446469757156,21.0278,/L
2020-Feb-07 00:00,,m,297.70722,-20.98858,0.637,6.262,202.402501,26.834176,10.9384923002754,21.9280,/L
2020-Feb-08 00:00,,m,297.82601,-20.96890,0.639,6.265,293.109834,26.796997,10.9320967445759,22.8284,/L
2020-Feb-09 00:00,,m,297.94425,-20.94923,0.640,6.268,23.818839,26.759884,10.9254619325686,23.7288,/L
2020-Feb-10 00:00,,m,298.06192,-20.92958,0.642,6.271,114.529525,26.722842,10.9185893676279,24.6294,/L
2020-Feb-11 00:00,,,298.17900,-20.90995,0.643,6.273,205.241901,26.685880,10.9114803648703,25.5302,/L
2020-Feb-12 00:00,,,298.29548,-20.89034,0.645,6.276,295.955977,26.649006,10.9041362608665,26.4312,/L
2020-Feb-13 00:00,,,298.41135,-20.87075,0.646,6.279,26.671765,26.612227,10.8965583097254,27.3323,/L
2020-Feb-14 00:00,A,,298.52660,-20.85119,0.647,6.282,117.389276,26.575552,10.8887477832700,28.2338,/L
2020-Feb-15 00:00,A,,298.64122,-20.83166,0.648,6.284,208.108523,26.538989,10.8807060287010,29.1355,/L
2020-Feb-16 00:00,A,,298.75519,-20.81216,0.649,6.287,298.829518,26.502547,10.8724345076083,30.0375,/L
2020-Feb-17 00:00,A,,298.86848,-20.79272,0.650,6.290,29.552273,26.466233,10.8639348727601,30.9399,/L
2020-Feb-18 00:00,A,,298.98108,-20.77332,0.651,6.292,120.276800,26.430057,10.8552089639146,31.8425,/L
2020-Feb-19 00:00,A,,299.09296,-20.75399,0.651,6.295,211.003109,26.394026,10.8462586947968,32.7454,/L
2020-Feb-20 00:00,A,,299.20409,-20.73473,0.652,6.297,301.731211,26.358150,10.8370861644902,33.6487,/L
2020-Feb-21 00:00,A,,299.31445,-20.71554,0.653,6.300,32.461114,26.322437,10.8276936471303,34.5523,/L
2020-Feb-22 00:00,A,,299.42401,-20.69642,0.653,6.302,123.192828,26.286896,10.8180835184700,35.4562,/L
2020-Feb-23 00:00,A,,299.53275,-20.67739,0.654,6.305,213.926359,26.251534,10.8082583006954,36.3605,/L
2020-Feb-24 00:00,A,,299.64065,-20.65844,0.654,6.307,304.661713,26.216362,10.7982205098407,37.2650,/L
2020-Feb-25 00:00,A,,299.74769,-20.63958,0.655,6.310,35.398897,26.181388,10.7879727598585,38.1699,/L
2020-Feb-26 00:00,A,m,299.85387,-20.62081,0.655,6.312,126.137915,26.146621,10.7775177511964,39.0751,/L
2020-Feb-27 00:00,A,m,299.95916,-20.60214,0.655,6.314,216.878773,26.112069,10.7668581976573,39.9806,/L
2020-Feb-28 00:00,A,m,300.06355,-20.58357,0.655,6.317,307.621474,26.077742,10.7559968136827,40.8864,/L
2020-Feb-29 00:00,A,m,300.16703,-20.56510,0.655,6.319,38.366023,26.043649,10.7449364090972,41.7926,/L
2020-Mar-01 00:00,A,m,300.26958,-20.54675,0.655,6.321,129.112423,26.009798,10.7336798212563,42.6990,/L
2020-Mar-02 00:00,A,m,300.37118,-20.52851,0.655,6.324,219.860678,25.976198,10.7222300590200,43.6058,/L
2020-Mar-03 00:00,A,m,300.47183,-20.51041,0.655,6.326,310.610790,25.942858,10.7105901494967,44.5129,/L
2020-Mar-04 00:00,A,m,300.57150,-20.49243,0.655,6.328,41.362760,25.909786,10.6987631532068,45.4204,/L
2020-Mar-05 00:00,A,m,300.67017,-20.47460,0.655,6.330,132.116589,25.876990,10.6867522311178,46.3282,/L
2020-Mar-06 00:00,A,m,300.76782,-20.45691,0.654,6.332,222.872278,25.844477,10.6745605769269,47.2364,/L
2020-Mar-07 00:00,A,m,300.86442,-20.43938,0.654,6.335,313.629825,25.812257,10.6621913799275,48.1450,/L
2020-Mar-08 00:00,A,m,300.95996,-20.42201,0.654,6.337,44.389230,25.780335,10.6496477893264,49.0539,/L
2020-Mar-09 00:00,A,m,301.05441,-20.40479,0.653,6.339,135.150492,25.748720,10.6369328251584,49.9634,/L
2020-Mar-10 00:00,A,m,301.14777,-20.38774,0.652,6.341,225.913609,25.717420,10.6240494540323,50.8733,/L
2020-Mar-11 00:00,A,,301.24003,-20.37085,0.652,6.343,316.678582,25.686441,10.6110005909329,51.7836,/L
2020-Mar-12 00:00,A,,301.33117,-20.35412,0.651,6.345,47.445411,25.655792,10.5977889745707,52.6946,/L
2020-Mar-13 00:00,A,,301.42121,-20.33756,0.650,6.347,138.214098,25.625481,10.5844173398190,53.6061,/L
2020-Mar-14 00:00,N,,301.51012,-20.32117,0.649,6.349,228.984644,25.595516,10.5708883962431,54.5182,/L
2020-Mar-15 00:00,N,,301.59789,-20.30497,0.648,6.350,319.757054,25.565906,10.5572049666627,55.4309,/L
2020-Mar-16 00:00,N,,301.68450,-20.28897,0.647,6.352,50.531328,25.536660,10.5433700067586,56.3442,/L
2020-Mar-17 00:00,N,,301.76992,-20.27317,0.646,6.354,141.307470,25.507786,10.5293865715340,57.2583,/L
2020-Mar-18 00:00,N,,301.85413,-20.25757,0.645,6.356,232.085482,25.479293,10.5152578397466,58.1730,/L
2020-Mar-19 00:00,N,,301.93711,-20.24219,0.644,6.358,322.865365,25.451191,10.5009872397869,59.0883,/L
2020-Mar-20 00:00,N,,302.01883,-20.22703,0.643,6.359,53.647120,25.423486,10.4865783008610,60.0044,/L
2020-Mar-21 00:00,N,,302.09928,-20.21210,0.641,6.361,144.430745,25.396189,10.4720347220326,60.9212,/L
2020-Mar-22 00:00,N,,302.17843,-20.19738,0.640,6.363,235.216241,25.369306,10.4573602876707,61.8386,/L
2020-Mar-23 00:00,N,,302.25628,-20.18290,0.638,6.364,326.003603,25.342846,10.4425588696129,62.7568,/L
2020-Mar-24 00:00,N,,302.33281,-20.16865,0.637,6.366,56.792828,25.316818,10.4276345137308,63.6757,/L
2020-Mar-25 00:00,N,,302.40800,-20.15464,0.635,6.367,147.583911,25.291228,10.4125913179545,64.5952,/L
2020-Mar-26 00:00,N,m,302.48186,-20.14086,0.633,6.369,238.376848,25.266084,10.3974333903760,65.5155,/L
2020-Mar-27 00:00,N,m,302.55436,-20.12733,0.632,6.370,329.171631,25.241395,10.3821648822684,66.4365,/L
2020-Mar-28 00:00,N,m,302.62550,-20.11405,0.630,6.371,59.968254,25.217167,10.3667899506386,67.3582,/L
2020-Mar-29 00:00,N,m,302.69527,-20.10103,0.628,6.373,150.766710,25.193409,10.3513127553637,68.2806,/L
2020-Mar-30 00:00,N,m,302.76366,-20.08826,0.626,6.374,241.566989,25.170126,10.3357374758473,69.2036,/L
2020-Mar-31 00:00,N,m,302.83065,-20.07577,0.624,6.375,332.369085,25.147328,10.3200681657409,70.1274,/L
2020-Apr-01 00:00,N,m,302.89622,-20.06355,0.622,6.377,63.172990,25.125020,10.3043089531118,71.0520,/L
2020-Apr-02 00:00,N,m,302.96037,-20.05161,0.620,6.378,153.978693,25.103209,10.2884639782487,71.9772,/L
2020-Apr-03 00:00,N,m,303.02307,-20.03997,0.617,6.379,244.786188,25.081903,10.2725373849516,72.9031,/L
2020-Apr-04 00:00,N,m,303.08431,-20.02861,0.615,6.380,335.595464,25.061107,10.2565332922212,73.8299,/L
2020-Apr-05 00:00,N,m,303.14407,-20.01754,0.613,6.381,66.406512,25.040828,10.2404557676711,74.7573,/L
2020-Apr-06 00:00,N,m,303.20234,-20.00677,0.610,6.382,157.219322,25.021070,10.2243088178591,75.6856,/L
2020-Apr-07 00:00,N,m,303.25911,-19.99630,0.608,6.383,248.033886,25.001840,10.2080964713185,76.6146,/L
2020-Apr-08 00:00,N,m,303.31438,-19.98612,0.605,6.384,338.850193,24.983142,10.1918226116148,77.5445,/L
2020-Apr-09 00:00,N,,303.36816,-19.97623,0.603,6.385,69.668235,24.964983,10.1754910720173,78.4753,/L
2020-Apr-10 00:00,N,,303.42044,-19.96664,0.600,6.386,160.488005,24.947367,10.1591057096150,79.4070,/L
2020-Apr-11 00:00,N,,303.47121,-19.95736,0.597,6.386,251.309494,24.930301,10.1426703993181,80.3396,/L
2020-Apr-12 00:00,C,,303.52046,-19.94840,0.595,6.387,342.132694,24.913790,10.1261891368512,81.2732,/L
2020-Apr-13 00:00,C,,303.56818,-19.93975,0.592,6.388,72.957597,24.897840,10.1096659410282,82.2078,/L
2020-Apr-14 00:00,C,,303.61433,-19.93143,0.589,6.389,163.784193,24.882457,10.0931048732936,83.1435,/L
2020-Apr-15 00:00,C,,303.65891,-19.92345,0.586,6.389,254.612474,24.867648,10.0765101205692,84.0801,/L
2020-Apr-16 00:00,C,,303.70190,-19.91579,0.583,6.390,345.442431,24.853417,10.0598859709458,85.0179,/L
2020-Apr-17 00:00,C,,303.74329,-19.90848,0.580,6.390,76.274053,24.839771,10.0432367478898,85.9566,/L
2020-Apr-18 00:00,C,,303.78306,-19.90150,0.577,6.391,167.107329,24.826715,10.0265669078835,86.8965,/L
2020-Apr-19 00:00,C,,303.82121,-19.89486,0.573,6.391,257.942248,24.814254,10.0098809278241,87.8374,/L
2020-Apr-20 00:00,C,,303.85772,-19.88857,0.570,6.392,348.778799,24.802394,9.99318347164862,88.7794,/L
2020-Apr-21 00:00,C,,303.89261,-19.88262,0.567,6.392,79.616966,24.791139,9.97647929436325,89.7225,/L
2020-Apr-22 00:00,C,,303.92585,-19.87701,0.563,6.392,170.456737,24.780493,9.95977317712633,90.6666,/L
2020-Apr-23 00:00,C,,303.95745,-19.87175,0.560,6.392,261.298095,24.770460,9.94306996785637,91.6118,/L
2020-Apr-24 00:00,C,m,303.98740,-19.86683,0.556,6.393,352.141025,24.761043,9.92637459919356,92.5581,/L
2020-Apr-25 00:00,C,m,304.01571,-19.86227,0.553,6.393,82.985508,24.752247,9.90969202539625,93.5055,/L
2020-Apr-26 00:00,C,m,304.04236,-19.85807,0.549,6.393,173.831526,24.744073,9.89302725271767,94.4539,/L
2020-Apr-27 00:00,C,m,304.06735,-19.85422,0.546,6.393,264.679060,24.736524,9.87638519559689,95.4034,/L
2020-Apr-28 00:00,C,m,304.09067,-19.85073,0.542,6.393,355.528088,24.729603,9.85977071844320,96.3540,/L
2020-Apr-29 00:00,C,m,304.11232,-19.84761,0.538,6.393,86.378591,24.723311,9.84318869384835,97.3055,/L
2020-Apr-30 00:00,C,m,304.13230,-19.84486,0.534,6.393,177.230547,24.717651,9.82664384069481,98.2582,/L
2020-May-01 00:00,C,m,304.15058,-19.84248,0.531,6.392,268.083936,24.712624,9.81014078547908,99.2119,/L
2020-May-02 00:00,C,m,304.16718,-19.84047,0.527,6.392,358.938735,24.708231,9.79368401264371,100.1666,/L
2020-May-03 00:00,C,m,304.18208,-19.83882,0.523,6.392,89.794925,24.704474,9.77727791027422,101.1224,/L
2020-May-04 00:00,C,m,304.19530,-19.83755,0.519,6.392,180.652485,24.701353,9.76092682045022,102.0792,/L
2020-May-05 00:00,C,m,304.20682,-19.83664,0.515,6.391,271.511396,24.698869,9.74463500878281,103.0371,/L
2020-May-06 00:00,C,m,304.21667,-19.83608,0.511,6.391,2.371638,24.697022,9.72840659051581,103.9961,/L
2020-May-07 00:00,C,m,304.22485,-19.83589,0.507,6.390,93.233193,24.695813,9.71224573084067,104.9563,/L
2020-May-08 00:00,C,,304.23137,-19.83606,0.503,6.390,184.096041,24.695242,9.69615657342283,105.9175,/L
2020-May-09 00:00,C,,304.23623,-19.83659,0.498,6.389,274.960165,24.695307,9.68014336497583,106.8800,/L
2020-May-10 00:00,*,,304.23942,-19.83750,0.494,6.389,5.825544,24.696010,9.66421042719916,107.8437,/L
2020-May-11 00:00,*,,304.24092,-19.83877,0.490,6.388,96.692160,24.697351,9.64836213202299,108.8086,/L
2020-May-12 00:00,*,,304.24075,-19.84042,0.486,6.387,187.559992,24.699328,9.63260299766278,109.7748,/L
2020-May-13 00:00,*,,304.23887,-19.84244,0.481,6.386,278.429017,24.701942,9.61693766909529,110.7422,/L
2020-May-14 00:00,*,,304.23531,-19.84483,0.477,6.386,9.299213,24.705191,9.60137078523354,111.7109,/L
2020-May-15 00:00,*,,304.23005,-19.84759,0.472,6.385,100.170556,24.709074,9.58590700566883,112.6809,/L
2020-May-16 00:00,*,,304.22310,-19.85072,0.468,6.384,191.043020,24.713591,9.57055096956089,113.6522,/L
2020-May-17 00:00,*,,304.21447,-19.85420,0.464,6.383,281.916582,24.718740,9.55530730208509,114.6247,/L
2020-May-18 00:00,*,,304.20416,-19.85805,0.459,6.382,12.791216,24.724519,9.54018070345959,115.5986,/L
2020-May-19 00:00,*,,304.19219,-19.86226,0.455,6.381,103.666894,24.730925,9.52517578132109,116.5737,/L
2020-May-20 00:00,*,,304.17857,-19.86682,0.450,6.380,194.543589,24.737958,9.51029718037323,117.5500,/L
2020-May-21 00:00,*,,304.16329,-19.87174,0.445,6.378,285.421276,24.745613,9.49554959409832,118.5276,/L
2020-May-22 00:00,*,,304.14639,-19.87701,0.441,6.377,16.299924,24.753887,9.48093775435859,119.5065,/L
2020-May-23 00:00,*,m,304.12785,-19.88263,0.436,6.376,107.179504,24.762777,9.46646640390304,120.4866,/L
2020-May-24 00:00,*,m,304.10770,-19.88860,0.432,6.375,198.059986,24.772277,9.45214027939636,121.4679,/L
2020-May-25 00:00,*,m,304.08594,-19.89492,0.427,6.373,288.941337,24.782383,9.43796402323205,122.4503,/L
2020-May-26 00:00,*,m,304.06257,-19.90159,0.422,6.372,19.823524,24.793090,9.42394233716934,123.4340,/L
2020-May-27 00:00,*,m,304.03761,-19.90860,0.418,6.370,110.706514,24.804391,9.41007981517511,124.4188,/L
2020-May-28 00:00,*,m,304.01106,-19.91596,0.413,6.369,201.590273,24.816280,9.39638092256271,125.4047,/L
2020-May-29 00:00,*,m,303.98293,-19.92365,0.408,6.367,292.474765,24.828751,9.38284999738808,126.3918,/L
2020-May-30 00:00,*,m,303.95323,-19.93168,0.403,6.366,23.359957,24.841796,9.36949119164836,127.3800,/L
2020-May-31 00:00,*,m,303.92199,-19.94004,0.399,6.364,114.245813,24.855409,9.35630852640442,128.3692,/L
2020-Jun-01 00:00,*,m,303.88922,-19.94871,0.394,6.362,205.132299,24.869582,9.34330584375301,129.3595,/L
2020-Jun-02 00:00,*,m,303.85495,-19.95769,0.389,6.361,296.019382,24.884308,9.33048673743349,130.3509,/L
2020-Jun-03 00:00,*,m,303.81921,-19.96698,0.384,6.359,26.907029,24.899581,9.31785468180594,131.3434,/L
2020-Jun-04 00:00,*,m,303.78202,-19.97656,0.380,6.357,117.795208,24.915391,9.30541312049188,132.3369,/L
2020-Jun-05 00:00,*,m,303.74339,-19.98645,0.375,6.355,208.683890,24.931732,9.29316543185408,133.3315,/L
2020-Jun-06 00:00,*,,303.70334,-19.99663,0.370,6.353,299.573043,24.948597,9.28111507524327,134.3273,/L
2020-Jun-07 00:00,*,,303.66188,-20.00711,0.365,6.351,30.462635,24.965977,9.26926548922472,135.3241,/L
2020-Jun-08 00:00,*,,303.61902,-20.01788,0.361,6.349,121.352637,24.983864,9.25762024746162,136.3221,/L
2020-Jun-09 00:00,*,,303.57476,-20.02895,0.356,6.347,212.243014,25.002251,9.24618305800210,137.3212,/L
2020-Jun-10 00:00,*,,303.52912,-20.04029,0.351,6.345,303.133733,25.021128,9.23495767831903,138.3215,/L
2020-Jun-11 00:00,*,,303.48211,-20.05191,0.346,6.343,34.024760,25.040487,9.22394787735406,139.3229,/L
2020-Jun-12 00:00,*,,303.43376,-20.06380,0.342,6.341,124.916057,25.060318,9.21315748235441,140.3254,/L
2020-Jun-13 00:00,*,,303.38408,-20.07595,0.337,6.339,215.807587,25.080611,9.20259027771098,141.3291,/L
2020-Jun-14 00:00,*,,303.33310,-20.08835,0.332,6.336,306.699312,25.101357,9.19225008614546,142.3339,/L
2020-Jun-15 00:00,*,,303.28085,-20.10100,0.328,6.334,37.591191,25.122546,9.18214061684515,143.3398,/L
2020-Jun-16 00:00,*,,303.22737,-20.11388,0.323,6.332,128.483186,25.144167,9.17226543712892,144.3467,/L
2020-Jun-17 00:00,*,,303.17267,-20.12700,0.318,6.329,219.375254,25.166209,9.16262808168417,145.3548,/L
2020-Jun-18 00:00,*,,303.11678,-20.14033,0.314,6.327,310.267356,25.188662,9.15323197322366,146.3638,/L
2020-Jun-19 00:00,*,,303.05974,-20.15389,0.309,6.325,41.159450,25.211514,9.14408045504137,147.3739,/L
2020-Jun-20 00:00,*,,303.00158,-20.16766,0.304,6.322,132.051494,25.234754,9.13517677393302,148.3849,/L
2020-Jun-21 00:00,*,m,302.94232,-20.18165,0.300,6.320,222.943447,25.258370,9.12652406669377,149.3969,/L
2020-Jun-22 00:00,*,m,302.88198,-20.19583,0.295,6.317,313.835266,25.282351,9.11812542619851,150.4098,/L
2020-Jun-23 00:00,*,m,302.82059,-20.21022,0.291,6.314,44.726908,25.306682,9.10998391290422,151.4236,/L
2020-Jun-24 00:00,*,m,302.75817,-20.22479,0.286,6.312,135.618330,25.331352,9.10210236927422,152.4382,/L
2020-Jun-25 00:00,*,m,302.69475,-20.23955,0.282,6.309,226.509487,25.356347,9.09448354919830,153.4536,/L
2020-Jun-26 00:00,*,m,302.63036,-20.25449,0.277,6.306,317.400338,25.381652,9.08713001992290,154.4698,/L
2020-Jun-27 00:00,*,m,302.56503,-20.26958,0.273,6.304,48.290838,25.407254,9.08004422494568,155.4866,/L
2020-Jun-28 00:00,*,m,302.49880,-20.28483,0.268,6.301,139.180944,25.433140,9.07322845494997,156.5042,/L
2020-Jun-29 00:00,*,m,302.43171,-20.30021,0.264,6.298,230.070614,25.459293,9.06668477508389,157.5224,/L
2020-Jun-30 00:00,*,m,302.36381,-20.31573,0.259,6.295,320.959805,25.485702,9.06041506541777,158.5413,/L
2020-Jul-01 00:00,*,m,302.29514,-20.33136,0.255,6.292,51.848477,25.512352,9.05442112936589,159.5607,/L
2020-Jul-02 00:00,*,m,302.22572,-20.34711,0.250,6.289,142.736588,25.539229,9.04870459526743,160.5808,/L
2020-Jul-03 00:00,*,m,302.15561,-20.36297,0.246,6.285,233.624100,25.566319,9.04326699452922,161.6014,/L
2020-Jul-04 00:00,*,m,302.08482,-20.37894,0.241,6.282,324.510972,25.593610,9.03810976993881,162.6227,/L
2020-Jul-05 00:00,*,,302.01338,-20.39501,0.236,6.278,55.397168,25.621089,9.03323430044092,163.6444,/L
2020-Jul-06 00:00,*,,301.94132,-20.41117,0.231,6.275,146.282649,25.648742,9.02864207173562,164.6668,/L
2020-Jul-07 00:00,*,,301.86865,-20.42742,0.226,6.271,237.167376,25.676557,9.02433455337238,165.6897,/L
2020-Jul-08 00:00,*,,301.79542,-20.44375,0.221,6.266,328.051310,25.704519,9.02031321984985,166.7132,/L
2020-Jul-09 00:00,*,,301.72166,-20.46015,0.216,6.262,58.934412,25.732617,9.01657957319681,167.7372,/L
2020-Jul-10 00:00,*,,301.64740,-20.47661,0.210,6.257,149.816642,25.760835,9.01313513305839,168.7617,/L
2020-Jul-11 00:00,*,,301.57267,-20.49311,0.203,6.251,240.697959,25.789161,9.00998140451226,169.7867,/L
2020-Jul-12 00:00,*,,301.49753,-20.50965,0.196,6.244,331.578322,25.817579,9.00711988715564,170.8121,/L
2020-Jul-13 00:00,*,,301.42200,-20.52622,0.188,6.237,62.457687,25.846076,9.00455190897804,171.8380,/L
2020-Jul-14 00:00,*,,301.34614,-20.54280,0.179,6.228,153.336014,25.874637,9.00227880058588,172.8641,/L
2020-Jul-15 00:00,*,,301.26999,-20.55940,0.168,6.218,244.213258,25.903248,9.00030180531318,173.8906,/L
2020-Jul-16 00:00,*,,301.19358,-20.57601,0.156,6.206,335.089376,25.931895,8.99862203199514,174.9172,/L
2020-Jul-17 00:00,*,,301.11696,-20.59261,0.141,6.191,65.964324,25.960562,8.99724044289407,175.9437,/L
2020-Jul-18 00:00,*,,301.04017,-20.60920,0.123,6.174,156.838060,25.989235,8.99615780472524,176.9696,/L
2020-Jul-19 00:00,*,,300.96324,-20.62578,0.101,6.152,247.710538,26.017900,8.99537471705775,177.9934,/L
2020-Jul-20 00:00,*,,300.88622,-20.64234,0.075,6.126,338.581718,26.046543,8.99489165236125,179.0077,/L
2020-Jul-21 00:00,*,m,300.80914,-20.65887,0.052,6.103,69.451557,26.075150,8.99470882336366,179.7570,/T
2020-Jul-22 00:00,*,m,300.73203,-20.67537,0.078,6.129,160.320013,26.103705,8.99482622847767,178.8815,/T
2020-Jul-23 00:00,*,m,300.65493,-20.69182,0.103,6.153,251.187047,26.132195,8.99524372788234,177.8643,/T
2020-Jul-24 00:00,*,m,300.57788,-20.70822,0.123,6.174,342.052621,26.160605,8.99596096292849,176.8394,/T
2020-Jul-25 00:00,*,m,300.50092,-20.72455,0.140,6.190,72.916695,26.188921,8.99697747058320,175.8124,/T
2020-Jul-26 00:00,*,m,300.42412,-20.74080,0.154,6.204,163.779234,26.217128,8.99829256214168,174.7846,/T
2020-Jul-27 00:00,*,m,300.34750,-20.75697,0.166,6.215,254.640203,26.245213,8.99990540309214,173.7565,/T
2020-Jul-28 00:00,*,m,300.27112,-20.77304,0.176,6.225,345.499567,26.273162,9.00181510181022,172.7282,/T
2020-Jul-29 00:00,*,m,300.19503,-20.78901,0.184,6.233,76.357294,26.300961,9.00402070803277,171.7000,/T
2020-Jul-30 00:00,*,m,300.11925,-20.80487,0.192,6.239,167.213350,26.328598,9.00652115851983,170.6718,/T
2020-Jul-31 00:00,*,m,300.04383,-20.82063,0.198,6.245,258.067706,26.356059,9.00931537770125,169.6438,/T
2020-Aug-01 00:00,*,m,299.96880,-20.83627,0.204,6.250,348.920329,26.383332,9.01240218281708,168.6159,/T
2020-Aug-02 00:00,*,m,299.89418,-20.85179,0.209,6.255,79.771189,26.410405,9.01578042610426,167.5882,/T
2020-Aug-03 00:00,*,m,299.82000,-20.86719,0.214,6.259,170.620256,26.437266,9.01944890830381,166.5607,/T
2020-Aug-04 00:00,*,,299.74630,-20.88246,0.219,6.262,261.467501,26.463904,9.02340629959767,165.5334,/T
2020-Aug-05 00:00,*,,299.67311,-20.89759,0.224,6.266,352.312894,26.490308,9.02765123971726,164.5064,/T
2020-Aug-06 00:00,*,,299.60047,-20.91257,0.228,6.269,83.156407,26.516467,9.03218233380338,163.4796,/T
2020-Aug-07 00:00,*,,299.52842,-20.92740,0.232,6.272,173.998013,26.542370,9.03699815320521,162.4530,/T
2020-Aug-08 00:00,*,,299.45699,-20.94206,0.236,6.275,264.837683,26.568006,9.04209724708835,161.4267,/T
2020-Aug-09 00:00,*,,299.38623,-20.95656,0.240,6.277,355.675391,26.593364,9.04747807369501,160.4007,/T
2020-Aug-10 00:00,*,,299.31617,-20.97087,0.244,6.280,86.511109,26.618434,9.05313903882991,159.3751,/T
2020-Aug-11 00:00,C,,299.24685,-20.98501,0.248,6.283,177.344811,26.643204,9.05907859211749,158.3497,/T
2020-Aug-12 00:00,C,,299.17831,-20.99896,0.252,6.285,268.176470,26.667664,9.06529504395510,157.3247,/T
2020-Aug-13 00:00,C,,299.11059,-21.01272,0.256,6.287,359.006060,26.691804,9.07178665852777,156.3001,/T
2020-Aug-14 00:00,C,,299.04373,-21.02629,0.260,6.290,89.833554,26.715612,9.07855157405816,155.2759,/T
2020-Aug-15 00:00,C,,298.97775,-21.03966,0.264,6.292,180.658926,26.739079,9.08558783683618,154.2522,/T
